Id,SalePrice
1698,359423.13375011703
1699,326613.21333835024
1700,251449.72273277488
1701,279643.86053101893
1702,262595.62347234006
1703,272721.7696718731
1704,259667.02462295713
1705,251413.29206274307
1706,431921.91498225334
1707,233249.74843550342
1708,216504.09891756647
1709,281565.3352565142
1710,235147.57562614503
1711,258511.8621679124
1712,275241.6884135315
1713,245757.46909646044
1714,210750.92725950084
1715,200649.33115440907
1716,184228.42108560415
1717,178524.87296347297
1718,135965.71202360766
1719,195347.33035144178
1720,239333.61167864845
1721,176285.59053755587
1722,119618.91811913581
1723,151777.12105304052
1724,222184.32282590208
1725,240173.81384953263
1726,192003.0789418415
1727,170510.98132571607
1728,193446.5900649165
1729,164030.48625585175
1730,157570.63398368706
1731,121412.6294205371
1732,115810.40970855852
1733,121314.47431799964
1734,125818.88272978515
1735,136829.17674265226
1736,117248.20401296893
1737,323280.55515111936
1738,214031.053305802
1739,224023.72738131456
1740,213390.2295625654
1741,186114.9607439167
1742,159036.45871314764
1743,175166.52194511556
1744,331828.47138518817
1745,220467.03660401498
1746,223183.41674536606
1747,235284.2918452309
1748,237504.6988985442
1749,159684.60720987586
1750,127787.17860818979
1751,228008.8372663787
1752,120218.15262058088
1753,146353.23257724315
1754,191559.6913024724
1755,166891.64350213564
1756,94432.73659598586
1757,118769.33110055717
1758,136824.0083779287
1759,153002.48993660376
1760,167982.36201385024
1761,146930.00775434362
1762,168292.21678522523
1763,164989.84300547003
1764,128384.4261644225
1765,170387.54384229414
1766,171531.60124728756
1767,205810.66630055782
1768,138599.3096382812
1769,173879.96361220384
1770,138979.6159376321
1771,132198.9838137192
1772,112744.7041362284
1773,138431.60507486307
1774,141928.1591913178
1775,123977.63880395053
1776,119991.05434885896
1777,101161.09144779036
1778,129989.05459390105
1779,120630.70975268607
1780,181831.02405426375
1781,120783.51793884042
1782,79837.75217783984
1783,145844.2321992907
1784,87090.53258840511
1785,99024.87764697445
1786,140959.63789286438
1787,175120.4158277465
1788,48153.57673443616
1789,88454.31969214045
1790,73041.00129306568
1791,199393.60982208344
1792,144770.91150910745
1793,148999.42699056634
1794,145065.7991555454
1795,118655.19926151422
1796,143381.9168633839
1797,125214.33123851371
1798,125758.94620513874
1799,102545.94542332743
1800,131064.5686277952
1801,124079.9934592716
1802,149683.5224098902
1803,149697.54092129963
1804,141991.48974309757
1805,133946.3344057809
1806,124195.59942444917
1807,125284.21846821981
1808,120213.3588486761
1809,127459.51019142992
1810,144587.58809556247
1811,115835.32061217747
1812,95043.87107620444
1813,119021.82759519324
1814,74254.64703620176
1815,44914.055789899
1816,99248.14039085849
1817,105630.60490219718
1818,134634.8539449523
1819,122621.95550278973
1820,67560.88027705047
1821,114102.76175348193
1822,148497.1099918141
1823,64627.70895021895
1824,135538.67113143636
1825,139915.31573111544
1826,103655.14264620462
1827,105870.89532099209
1828,128324.17274891335
1829,112400.18650319186
1830,126191.17520137822
1831,157371.79495413648
1832,109671.03238457747
1833,135837.76832060685
1834,132843.80171963337
1835,137859.82528658494
1836,118529.55186117913
1837,63956.93774468916
1838,130498.65923493069
1839,93806.55898350068
1840,158785.92589309587
1841,116746.45758569094
1842,90895.36588757027
1843,151696.71468401374
1844,143660.49392986955
1845,168636.90021277842
1846,165324.51270489517
1847,174472.5199170161
1848,63356.18684924997
1849,122116.17313515718
1850,98278.3164136271
1851,153978.67742012994
1852,124178.26063738474
1853,131767.10680094679
1854,160947.73651970486
1855,167847.4741339564
1856,225557.54161853355
1857,147793.99123871129
1858,143650.91948332588
1859,119938.21731342845
1860,150121.08805209864
1861,119124.02588210633
1862,297558.4619608337
1863,283097.7512285559
1864,282865.0133603239
1865,368390.2587264804
1866,345261.4897724135
1867,258930.714214846
1868,323764.44310324144
1869,213494.09457509246
1870,233317.16303937946
1871,259820.24242591302
1872,176556.82801163895
1873,219990.87898395324
1874,148773.10014524317
1875,197813.76972221775
1876,183919.0112315815
1877,198785.75455130346
1878,223947.75806552087
1879,123198.34341370437
1880,123926.17425943958
1881,231629.6745636028
1882,271428.90025076247
1883,201311.50198522102
1884,217361.58219642384
1885,244168.5355734863
1886,290511.9543275681
1887,194878.0271498137
1888,265650.7978354181
1889,170055.6296760531
1890,136408.71863351582
1891,141700.64196484225
1892,106729.26705307495
1893,128499.48092991691
1894,130090.9799147218
1895,143203.617608002
1896,132479.50585627326
1897,130131.58763802158
1898,130509.96666577195
1899,143133.1103194603
1900,137817.16490473523
1901,173014.61369211806
1902,152887.22842708076
1903,201828.77008715604
1904,128693.53987541208
1905,177764.3459324929
1906,147553.3386088706
1907,186822.6814536715
1908,116482.50941260242
1909,137156.80398021635
1910,129872.27188495947
1911,195654.9736143615
1912,307769.48339383764
1913,156055.61456482764
1914,64608.9033865708
1915,347358.5740607122
1916,65288.15150209039
1917,262203.273894297
1918,141145.29492019172
1919,170579.1059183182
1920,161608.475611436
1921,395837.87431630964
1922,324175.5479432753
1923,207552.06558129197
1924,209748.5147722328
1925,211320.33499916331
1926,393601.37955817574
1927,133292.37159935088
1928,151798.85800562092
1929,114076.00126588976
1930,157652.635363444
1931,142773.46106490825
1932,146816.53734091393
1933,178421.8955969655
1934,180760.57318998725
1935,170125.8177855393
1936,179545.72436047488
1937,193841.34068035916
1938,160180.7971630624
1939,255514.80190923094
1940,195902.42952767317
1941,179556.76416207562
1942,181228.31823344243
1943,191250.9988428241
1944,332811.2108607052
1945,363072.9381618569
1946,159237.27078433667
1947,314255.33185957
1948,186065.34059439728
1949,236006.07604156563
1950,155242.88389957487
1951,245018.33547613624
1952,213394.22137373616
1953,172714.16690525512
1954,193195.28857029357
1955,136944.5353612802
1956,242870.5605316164
1957,157851.01649274788
1958,326177.81124952645
1959,145236.99862402867
1960,109596.59539682147
1961,127582.74430044212
1962,91343.14217655308
1963,98627.79223543205
1964,107533.12401343288
1965,139667.92403853504
1966,129551.66456537627
1967,277398.33417429664
1968,383926.74660107994
1969,398756.52297440375
1970,407952.8139885436
1971,461008.98114162165
1972,356591.21375187027
1973,263342.50199833815
1974,308293.5166297983
1975,442263.1037337484
1976,264839.80402314896
1977,387460.8520170234
1978,382337.546783621
1979,304427.70122593106
1980,192628.44883864376
1981,326121.0274261441
1982,220224.8350396074
1983,217786.54097319805
1984,168526.68516030943
1985,204428.2804870498
1986,209186.40060967286
1987,181616.38318976853
1988,177127.77186629662
1989,190442.8207805848
1990,212540.9048482844
1991,217530.4225995562
1992,199562.91773470488
1993,175060.2272860731
1994,226256.62666171865
1995,186656.3755783468
1996,289145.263659031
1997,317019.41590006364
1998,323853.96190655715
1999,270443.3060575112
2000,299373.3409470539
2001,259535.3206385532
2002,222799.40190428685
2003,268054.6798775894
2004,270513.886782536
2005,231328.22274358015
2006,233503.44489475933
2007,266216.7780186185
2008,209919.0811996382
2009,189881.84795284388
2010,195938.81625916666
2011,126341.47435219986
2012,192310.42502881592
2013,184114.39511582375
2014,183481.2323676326
2015,207729.0942985884
2016,193059.38568909597
2017,198385.1626249125
2018,133307.40432627397
2019,138153.26098292207
2020,116941.99747167484
2021,113750.67616117993
2022,175366.2553365336
2023,158301.28891644563
2024,248876.88952455003
2025,363633.4444432562
2026,176764.698967492
2027,146745.3516252674
2028,148716.22237256492
2029,159664.84746849284
2030,270717.6086971046
2031,230264.8530438432
2032,249272.30261627331
2033,260096.76431938584
2034,164200.6368493607
2035,206040.46635866837
2036,182364.639013774
2037,181534.46672308052
2038,310980.9567633656
2039,212741.11876918562
2040,298929.7390608559
2041,292838.12537143554
2042,198451.9191186387
2043,157757.50002213585
2044,164890.9221891215
2045,199780.37729649383
2046,141098.77468119256
2047,142029.50324078416
2048,139380.77409226538
2049,137752.57500005173
2050,174292.5174199241
2051,109419.12022109043
2052,139933.71008246148
2053,150459.94623557193
2054,88310.99592624592
2055,140353.34353000676
2056,153160.69835701125
2057,122818.18521536703
2058,217034.74779826324
2059,146782.18305597463
2060,166061.73019312753
2061,174832.17758028963
2062,129357.2725246108
2063,109383.61713493358
2064,132824.62207089533
2065,126457.47136484498
2066,189837.4862786632
2067,130869.13038719672
2068,135106.52769643476
2069,81625.64811663536
2070,94865.38049333951
2071,83248.31886160742
2072,135847.61766877645
2073,143074.90591255686
2074,194505.1815291115
2075,142533.8843129355
2076,114740.29783895826
2077,132189.4163619114
2078,120915.08757492669
2079,130810.8024728119
2080,107859.55141196027
2081,117333.91083304644
2082,128715.5323100534
2083,139012.9063593098
2084,99331.78471270714
2085,128254.4426384223
2086,152095.32880946007
2087,138526.22147142747
2088,105785.42850000385
2089,87316.50644496955
2090,132126.22503582656
2091,116751.16183920977
2092,128149.2396301091
2093,120328.11783046705
2094,107316.21478458369
2095,153378.5398751727
2096,82363.58999418223
2097,86766.47652858125
2098,135935.8461412212
2099,55133.80013914322
2100,109718.8364831545
2101,127026.48129470482
2102,128852.92223307771
2103,105744.56384946674
2104,120852.34118237479
2105,131803.43369494283
2106,69760.48145898913
2107,194897.18672593293
2108,101784.57140780636
2109,115486.64028935168
2110,116761.44291628366
2111,149940.01633506955
2112,136615.7077747458
2113,124023.48355400896
2114,114433.63019493023
2115,159327.69788290194
2116,123220.05431751648
2117,156715.7263166037
2118,135826.68889931877
2119,99546.17219603158
2120,118008.12086294054
2121,84899.58613837312
2122,95403.72706226546
2123,104020.79190873986
2124,167011.20430127674
2125,120096.24215111
2126,155022.5200121841
2127,131537.80671412958
2128,118945.04152697259
2129,85523.59788724179
2130,140949.0204244449
2131,157245.70549202015
2132,118465.66960063392
2133,114701.38325453213
2134,125149.92552064858
2135,95997.25714914438
2136,87651.45432930441
2137,124809.24681321585
2138,133053.05480704765
2139,155253.59615497582
2140,144812.3988351072
2141,153407.46205686076
2142,134419.72608267303
2143,139249.62752049262
2144,114662.54426822887
2145,144541.812864544
2146,148729.29543345404
2147,164165.43684722038
2148,113594.31492784871
2149,147938.8604519487
2150,205169.9249782676
2151,116648.50997012584
2152,137556.09040020924
2153,135835.75012294785
2154,116353.33083096994
2155,149915.61763350992
2156,249587.16059999057
2157,217976.3153202444
2158,251708.25825140273
2159,220418.4980652223
2160,183743.04217670532
2161,261201.4897328698
2162,323519.01460499567
2163,370773.6803274535
2164,243414.29939965054
2165,174756.83307475172
2166,145906.068411345
2167,203658.79000918427
2168,201752.7343912954
2169,196084.36670860092
2170,214758.37034576762
2171,154147.94111878827
2172,140898.02459666622
2173,180874.70365142726
2174,237929.7120692477
2175,276961.65328404546
2176,305979.16699328966
2177,238945.40378868612
2178,225502.4235049507
2179,141006.70314548988
2180,193220.52862752645
2181,188839.06816463312
2182,215128.4384638516
2183,195514.77749539717
2184,136310.57815217742
2185,146983.7472447502
2186,132970.13979544814
2187,156345.4775352302
2188,157776.00157108685
2189,213617.3044120511
2190,83999.91891320286
2191,82806.92527067247
2192,91365.09667539017
2193,100186.16022635043
2194,106594.05188507921
2195,110031.13418360129
2196,111834.66464455996
2197,109797.93478219428
2198,156934.4650003932
2199,163835.7040164306
2200,123329.30369294579
2201,144209.9477325268
2202,184824.67035804215
2203,143715.30507521343
2204,181740.99219763692
2205,104659.16696051025
2206,124599.79469038469
2207,205899.40399531764
2208,241760.38970299432
2209,190249.92195971723
2210,117135.95205893792
2211,104161.07278356915
2212,116576.2379269461
2213,99598.87638108041
2214,143974.00465417063
2215,110201.70752157034
2216,131167.75279576916
2217,65023.09702569733
2218,87318.91815221941
2219,73654.24551993019
2220,92854.99429965028
2221,348994.9185760082
2222,265695.55890766537
2223,307887.38472341315
2224,224821.5530206514
2225,130084.65792963452
2226,162678.37192240026
2227,197001.075333394
2228,240237.2558703812
2229,251482.6098828754
2230,163053.8128527492
2231,209739.7599865695
2232,185259.5485182146
2233,182553.96098012076
2234,238368.73320222995
2235,200200.45591811376
2236,258580.81832950749
2237,308279.6937144003
2238,193009.0803127826
2239,128001.57753683752
2240,159372.91784406087
2241,144297.9942455787
2242,124918.07891881389
2243,127623.4775941697
2244,101291.88693751323
2245,92602.90746708393
2246,131224.24341995217
2247,108926.59386592142
2248,125405.91272271491
2249,129413.3664262899
2250,134185.13713362828
2251,139809.6894643263
2252,164590.32344935677
2253,161406.94758298428
2254,178501.37321824173
2255,186322.54733236332
2256,186997.90890052952
2257,213764.51782821547
2258,175788.81748411726
2259,175435.93342984677
2260,160677.6175330097
2261,177565.10650440314
2262,193841.4694311023
2263,330640.4921379805
2264,409528.30932850606
2265,159308.20715804014
2266,287261.1176095607
2267,357090.0888367429
2268,403428.17893734755
2269,155508.49700797355
2270,193598.01969932613
2271,201558.96166943194
2272,198502.641829733
2273,171185.9341165317
2274,174069.97942416006
2275,164971.2691314916
2276,170131.94027752551
2277,163548.66377253638
2278,150735.5912021
2279,138812.99608405013
2280,115307.64308408054
2281,178828.56372898666
2282,182193.35813298353
2283,96609.61598401685
2284,117648.52833238502
2285,116449.0221278332
2286,114156.41072696833
2287,335004.2401413081
2288,285117.65996370534
2289,335019.9250789432
2290,439272.8270386618
2291,324371.916933334
2292,470459.39647199964
2293,467944.8675142731
2294,400912.1481661725
2295,412448.03622832627
2296,265059.49309639755
2297,326988.57101601997
2298,358638.8919725043
2299,374358.3881678755
2300,342588.94159464753
2301,296447.97534894256
2302,222631.39037960352
2303,238859.90442294133
2304,221292.22164998692
2305,174907.6026926141
2306,174907.6026926141
2307,186510.05712502621
2308,230537.1423212534
2309,288640.33863720426
2310,217441.86160110708
2311,190695.6122833565
2312,196801.96696116903
2313,178146.86258137977
2314,179413.949226337
2315,178884.95586413433
2316,172168.30313046664
2317,162747.71068288598
2318,179786.31630801948
2319,182317.2234175265
2320,196516.81125639993
2321,220564.7773624451
2322,170508.17290950744
2323,173920.43214105858
2324,167075.22034834704
2325,211119.39130223525
2326,167835.93624759206
2327,208993.91480207918
2328,219939.71071384737
2329,179651.35548287057
2330,185884.56826483377
2331,340897.8396103126
2332,379258.5769961537
2333,296881.0885311457
2334,243569.75262391462
2335,284459.47866758937
2336,316643.58093408775
2337,198816.9100835954
2338,251133.2183066079
2339,241162.4198617182
2340,378328.93772838416
2341,210448.56061200364
2342,224699.53089418547
2343,222355.2082167136
2344,224772.03513145915
2345,228536.71847816368
2346,219118.47054114332
2347,202770.4729221007
2348,232054.58522578387
2349,182016.9449015785
2350,296212.9357403462
2351,280239.83594435843
2352,272721.3188057305
2353,234124.976523333
2354,135081.10600748312
2355,143821.52388963502
2356,149760.00152806676
2357,208251.48442110565
2358,196416.7372478244
2359,156056.86252090044
2360,120332.51540357823
2361,134139.08701435244
2362,258546.0640908595
2363,135020.02219603336
2364,169903.040315944
2365,225453.78875994871
2366,185595.21058869766
2367,217361.76941535578
2368,197532.6522607135
2369,223612.7378948991
2370,161789.76912923084
2371,162838.83997366205
2372,189272.034433169
2373,252572.02304380896
2374,309324.3712968994
2375,232689.1654261183
2376,248124.5019320473
2377,312826.628111011
2378,151351.60782498395
2379,172881.6942607733
2380,143156.32460540198
2381,158200.44887137454
2382,205769.5016102947
2383,205885.04412156987
2384,232706.8318756298
2385,156721.75615684447
2386,140800.4016253537
2387,137854.53315008682
2388,97865.54199614761
2389,128202.93933400737
2390,150080.50062351415
2391,140489.6688005189
2392,115135.68772636494
2393,153619.30458414415
2394,145643.46935831627
2395,189895.48639464728
2396,149086.67477167194
2397,193361.43039270875
2398,131260.86287115305
2399,54247.61563191112
2400,49206.484186109694
2401,104391.5516215424
2402,141934.01039031125
2403,146819.7157074606
2404,150818.4963526143
2405,159783.9528444294
2406,137440.168989791
2407,116869.06016335498
2408,143700.3074512346
2409,131952.1516098427
2410,163275.99427625985
2411,107902.49008082267
2412,150679.61238309997
2413,122114.607923071
2414,134501.73644858866
2415,135861.37071414277
2416,102749.38541551832
2417,122166.81631172416
2418,125104.21891666016
2419,121348.78632223551
2420,124796.98133592133
2421,139276.7344121059
2422,131488.76753427525
2423,118927.8412281575
2424,154822.64441707914
2425,226549.75037688573
2426,127115.16793967548
2427,134584.74478917656
2428,191537.82817988147
2429,116491.81726826723
2430,127403.06686910536
2431,126351.12383376752
2432,140444.4433096105
2433,129305.47309392001
2434,131448.07950525775
2435,137743.862178667
2436,105780.67628468688
2437,112265.79181184186
2438,121975.63120053857
2439,116977.68380390063
2440,115080.90916315647
2441,93547.91240767571
2442,82747.47042271866
2443,124702.70852642924
2444,134269.7563942262
2445,83419.4189746565
2446,118901.43391359653
2447,184546.8217473441
2448,150015.59453721542
2449,102471.80203991564
2450,126265.5258906138
2451,127260.11185577096
2452,190727.93206923094
2453,96864.93992869332
2454,124201.6528615576
2455,122690.7536980394
2456,118664.59879956173
2457,125094.94337893261
2458,138948.27694074318
2459,104562.56868205158
2460,142108.0545739242
2461,119358.50717445355
2462,135820.60987091652
2463,103910.13338215681
2464,171203.91430544213
2465,120324.64922501147
2466,117129.72320563301
2467,148862.64297398127
2468,92524.82886601912
2469,78413.98643809932
2470,185802.7990708211
2471,214259.86003173215
2472,156949.426565185
2473,120339.71754246831
2474,89922.29463738576
2475,241836.4702595988
2476,117724.98151459121
2477,128986.51299944612
2478,150734.45625575233
2479,107954.99429680227
2480,153083.0439524095
2481,138288.3890884118
2482,133299.57374490463
2483,120954.3487937533
2484,125422.77428968892
2485,124277.62654169457
2486,150321.0162911333
2487,207946.49356825647
2488,165307.41636275483
2489,169204.7253368836
2490,157721.62219743177
2491,87428.16153756701
2492,184187.46428299212
2493,148306.6034815901
2494,144534.04959710524
2495,103114.28160950632
2496,247493.49817942898
2497,141059.5200974255
2498,111592.73314504621
2499,89021.46188644828
2500,126859.04359863063
2501,124626.86027826728
2502,140857.34384164063
2503,89235.40165477993
2504,193159.24074459943
2505,223065.56133571864
2506,270335.2582510265
2507,268668.5361355488
2508,262944.5842900673
2509,215311.53917248262
2510,241490.19424409769
2511,191671.9519761779
2512,213267.1434135296
2513,218608.05005899462
2514,280316.51487945794
2515,146486.5964908539
2516,171242.92132635263
2517,143775.40359879317
2518,143126.74380084893
2519,223826.89881657442
2520,210635.8965821124
2521,199018.2003191551
2522,212718.69533158618
2523,129079.3005014584
2524,133463.5278229606
2525,142401.0992370707
2526,139941.6493754317
2527,135101.51825619306
2528,131677.25541143309
2529,140708.30365009923
2530,129830.1293971998
2531,233284.94572698686
2532,220811.78534052274
2533,209092.5966421684
2534,245068.12014353139
2535,289126.57184520137
2536,268025.07045990124
2537,227434.18654555082
2538,195980.19467943694
2539,191536.82866933465
2540,178167.50020815094
2541,194416.49105122822
2542,167595.79158145236
2543,139818.10474363356
2544,110935.31412050713
2545,121600.88587646894
2546,141666.6752338576
2547,132539.0527423944
2548,151392.08194282852
2549,164086.48130909578
2550,311955.803869915
2551,147769.94914239843
2552,128403.34650856885
2553,84496.79736797352
2554,95177.98226688601
2555,113665.89622511882
2556,97075.11475413677
2557,92522.65997437386
2558,143014.22118255854
2559,111113.59488747478
2560,141957.22156524519
2561,122966.71505648733
2562,131040.2200345045
2563,128553.74664462963
2564,171964.24732262373
2565,148522.9333538058
2566,151492.16693846614
2567,121195.99171110084
2568,189181.09549226632
2569,189628.60637732947
2570,118419.8830093628
2571,167398.33222617034
2572,154479.26613867856
2573,224890.14845382795
2574,332569.61368249793
2575,122926.53517094572
2576,132390.23118229365
2577,162394.0981084822
2578,80293.9588014614
2579,71560.32666607347
2580,142099.22948107784
2581,110649.6547268969
2582,108807.37325074286
2583,240363.44318395804
2584,163355.20530711475
2585,179950.19337421693
2586,207670.53047596506
2587,179131.35613042917
2588,140799.2150981863
2589,140414.15755306932
2590,205042.6293736302
2591,239000.78746239093
2592,203150.2694613715
2593,257326.80511548356
2594,175847.7830840764
2595,211179.9966627737
2596,301114.2221257651
2597,182730.51265362633
2598,257112.8046982128
2599,366709.8088225212
2600,165420.44951055202
2601,159402.78743272185
2602,79749.63258801705
2603,91033.65351195144
2604,83777.36850746331
2605,89867.18246953984
2606,157650.4508558201
2607,171635.5903148112
2608,200497.7198937548
2609,166947.9912193041
2610,106847.28755576063
2611,148394.86428520584
2612,152335.01801143814
2613,133937.77971854754
2614,129712.64545534842
2615,142179.59788146644
2616,148935.72141697834
2617,158888.84249252366
2618,193299.08762723472
2619,189732.26253689147
2620,181609.7681482487
2621,185790.13868749703
2622,187505.3750336584
2623,269666.8903845777
2624,273472.4497136818
2625,301465.269233441
2626,164418.89839611307
2627,172189.89013776416
2628,468232.88689166267
2629,468070.36137709813
2630,334767.39473442204
2631,431357.91448407806
2632,485583.1209151081
2633,287101.14285866456
2634,385094.742231532
2635,154215.74219030567
2636,191571.51275832765
2637,169796.87826431813
2638,239401.09020748344
2639,182448.97774353597
2640,152053.98334068418
2641,113024.79910715633
2642,188803.03538981767
2643,107831.23455524945
2644,132417.7577114151
2645,98428.92679982027
2646,92091.84605257191
2647,101384.5552508954
2648,131925.15808977638
2649,134712.93450891486
2650,115752.32490015987
2651,147039.2483769047
2652,366076.3899220326
2653,272449.46633787703
2654,230737.69097490696
2655,389660.9146862653
2656,337594.34524346754
2657,312264.44328974345
2658,310001.59322919
2659,291227.8833517832
2660,312479.9560980586
2661,319320.9494868467
2662,353180.2917160126
2663,248530.68901942665
2664,278706.55699493946
2665,295394.79016703216
2666,278203.2473775992
2667,170542.5988922884
2668,187236.08427461254
2669,165820.02158540615
2670,277715.7123427158
2671,186880.99239402995
2672,179682.2320557783
2673,186498.2796313084
2674,181338.37514208056
2675,162791.28667861622
2676,191646.1015679593
2677,180271.9291675944
2678,256016.6853238628
2679,282689.08314302034
2680,264267.14403613255
2681,358558.62679222913
2682,339760.7637138959
2683,533490.2248526667
2684,310344.85383988905
2685,345876.29840796057
2686,271824.0083347469
2687,307042.3910421108
2688,221347.83896931645
2689,207446.97946123726
2690,443900.7081390053
2691,192516.62087217355
2692,130816.35443969125
2693,192718.41754552457
2694,120094.02507160351
2695,202126.75308165897
2696,191666.543869275
2697,197026.91343492377
2698,195483.3416432835
2699,171791.204229052
2700,162924.1002183691
2701,167652.57027628444
2702,131939.23314836156
2703,123465.49706070161
2704,153619.12377725958
2705,120553.14155213903
2706,121552.85342549927
2707,126328.27223373442
2708,129741.50801896007
2709,107200.36002698274
2710,122103.34359692405
2711,267003.52337361843
2712,378047.7801748948
2713,170826.90219195752
2714,151551.55465136262
2715,159386.90846628684
2716,158779.71505522946
2717,192469.28438564268
2718,239094.29480078642
2719,155299.40545548158
2720,172530.46097228586
2721,136834.7133531496
2722,163919.34525923224
2723,150425.46512464253
2724,127702.73369334584
2725,134513.39580192656
2726,145752.30489890664
2727,186624.25859463742
2728,163806.06116251418
2729,156601.96760161474
2730,128832.83481193958
2731,125168.70448890634
2732,117333.9066752528
2733,155631.59737549545
2734,158793.05931249988
